,Vehicle category,Segment,CountryID,TechID,Age,TransTypeID,VehTypeID,MassCatID,EngineID,FuelID,NumVeh
354,Passenger cars,"PC petrol <1,4L",9,80.0,24,1.0,3.0,1.0,14.0,1.0,84.69685714285714
355,Passenger cars,"PC petrol <1,4L",9,80.0,25,1.0,3.0,1.0,14.0,1.0,84.69685714285714
368,Passenger cars,"PC petrol <1,4L",9,9080.0,5,1.0,3.0,1.0,14.0,1.0,479.9488571428571
369,Passenger cars,"PC petrol <1,4L",9,9080.0,6,1.0,3.0,1.0,14.0,1.0,959.8977142857142
370,Passenger cars,"PC petrol <1,4L",9,9080.0,7,1.0,3.0,1.0,14.0,1.0,3359.6419999999994
371,Passenger cars,"PC petrol <1,4L",9,9080.0,8,1.0,3.0,1.0,14.0,1.0,3839.5908571428567
372,Passenger cars,"PC petrol <1,4L",9,9080.0,9,1.0,3.0,1.0,14.0,1.0,5279.437428571428
373,Passenger cars,"PC petrol <1,4L",9,9080.0,10,1.0,3.0,1.0,14.0,1.0,4799.488571428571
374,Passenger cars,"PC petrol <1,4L",9,9080.0,11,1.0,3.0,1.0,14.0,1.0,4319.539714285714
375,Passenger cars,"PC petrol <1,4L",9,9080.0,12,1.0,3.0,1.0,14.0,1.0,3839.5908571428567
376,Passenger cars,"PC petrol <1,4L",9,9080.0,13,1.0,3.0,1.0,14.0,1.0,3359.6419999999994
377,Passenger cars,"PC petrol <1,4L",9,9080.0,14,1.0,3.0,1.0,14.0,1.0,3359.6419999999994
378,Passenger cars,"PC petrol <1,4L",9,9080.0,15,1.0,3.0,1.0,14.0,1.0,2399.7442857142855
379,Passenger cars,"PC petrol <1,4L",9,9080.0,16,1.0,3.0,1.0,14.0,1.0,2399.7442857142855
380,Passenger cars,"PC petrol <1,4L",9,9080.0,17,1.0,3.0,1.0,14.0,1.0,2879.6931428571424
381,Passenger cars,"PC petrol <1,4L",9,9080.0,18,1.0,3.0,1.0,14.0,1.0,1439.8465714285712
382,Passenger cars,"PC petrol <1,4L",9,9080.0,19,1.0,3.0,1.0,14.0,1.0,1439.8465714285712
383,Passenger cars,"PC petrol <1,4L",9,9080.0,20,1.0,3.0,1.0,14.0,1.0,959.8977142857142
384,Passenger cars,"PC petrol <1,4L",9,9080.0,21,1.0,3.0,1.0,14.0,1.0,959.8977142857142
385,Passenger cars,"PC petrol <1,4L",9,9080.0,22,1.0,3.0,1.0,14.0,1.0,479.9488571428571
386,Passenger cars,"PC petrol <1,4L",9,9080.0,23,1.0,3.0,1.0,14.0,1.0,479.9488571428571
387,Passenger cars,"PC petrol <1,4L",9,9080.0,24,1.0,3.0,1.0,14.0,1.0,479.9488571428571
388,Passenger cars,"PC petrol <1,4L",9,9080.0,25,1.0,3.0,1.0,14.0,1.0,479.9488571428571
401,Passenger cars,"PC petrol <1,4L",9,81.0,5,1.0,3.0,1.0,15.0,1.0,84.69685714285714
402,Passenger cars,"PC petrol <1,4L",9,81.0,6,1.0,3.0,1.0,15.0,1.0,169.39371428571428
403,Passenger cars,"PC petrol <1,4L",9,81.0,7,1.0,3.0,1.0,15.0,1.0,592.8779999999999
404,Passenger cars,"PC petrol <1,4L",9,81.0,8,1.0,3.0,1.0,15.0,1.0,677.5748571428571
405,Passenger cars,"PC petrol <1,4L",9,81.0,9,1.0,3.0,1.0,15.0,1.0,931.6654285714285
406,Passenger cars,"PC petrol <1,4L",9,81.0,10,1.0,3.0,1.0,15.0,1.0,846.9685714285713
407,Passenger cars,"PC petrol <1,4L",9,81.0,11,1.0,3.0,1.0,15.0,1.0,762.2717142857142
408,Passenger cars,"PC petrol <1,4L",9,81.0,12,1.0,3.0,1.0,15.0,1.0,677.5748571428571
409,Passenger cars,"PC petrol <1,4L",9,81.0,13,1.0,3.0,1.0,15.0,1.0,592.8779999999999
410,Passenger cars,"PC petrol <1,4L",9,81.0,14,1.0,3.0,1.0,15.0,1.0,592.8779999999999
411,Passenger cars,"PC petrol <1,4L",9,81.0,15,1.0,3.0,1.0,15.0,1.0,423.48428571428565
412,Passenger cars,"PC petrol <1,4L",9,81.0,16,1.0,3.0,1.0,15.0,1.0,423.48428571428565
413,Passenger cars,"PC petrol <1,4L",9,81.0,17,1.0,3.0,1.0,15.0,1.0,508.18114285714285
414,Passenger cars,"PC petrol <1,4L",9,81.0,18,1.0,3.0,1.0,15.0,1.0,254.09057142857142
415,Passenger cars,"PC petrol <1,4L",9,81.0,19,1.0,3.0,1.0,15.0,1.0,254.09057142857142
416,Passenger cars,"PC petrol <1,4L",9,81.0,20,1.0,3.0,1.0,15.0,1.0,169.39371428571428
417,Passenger cars,"PC petrol <1,4L",9,81.0,21,1.0,3.0,1.0,15.0,1.0,169.39371428571428
418,Passenger cars,"PC petrol <1,4L",9,81.0,22,1.0,3.0,1.0,15.0,1.0,84.69685714285714
419,Passenger cars,"PC petrol <1,4L",9,81.0,23,1.0,3.0,1.0,15.0,1.0,84.69685714285714
420,Passenger cars,"PC petrol <1,4L",9,81.0,24,1.0,3.0,1.0,15.0,1.0,84.69685714285714
421,Passenger cars,"PC petrol <1,4L",9,81.0,25,1.0,3.0,1.0,15.0,1.0,84.69685714285714
434,Passenger cars,"PC petrol <1,4L",9,9081.0,5,1.0,3.0,1.0,15.0,1.0,479.9488571428571
435,Passenger cars,"PC petrol <1,4L",9,9081.0,6,1.0,3.0,1.0,15.0,1.0,959.8977142857142
436,Passenger cars,"PC petrol <1,4L",9,9081.0,7,1.0,3.0,1.0,15.0,1.0,3359.6419999999994
437,Passenger cars,"PC petrol <1,4L",9,9081.0,8,1.0,3.0,1.0,15.0,1.0,3839.5908571428567
438,Passenger cars,"PC petrol <1,4L",9,9081.0,9,1.0,3.0,1.0,15.0,1.0,5279.437428571428
439,Passenger cars,"PC petrol <1,4L",9,9081.0,10,1.0,3.0,1.0,15.0,1.0,4799.488571428571
440,Passenger cars,"PC petrol <1,4L",9,9081.0,11,1.0,3.0,1.0,15.0,1.0,4319.539714285714
441,Passenger cars,"PC petrol <1,4L",9,9081.0,12,1.0,3.0,1.0,15.0,1.0,3839.5908571428567
442,Passenger cars,"PC petrol <1,4L",9,9081.0,13,1.0,3.0,1.0,15.0,1.0,3359.6419999999994
443,Passenger cars,"PC petrol <1,4L",9,9081.0,14,1.0,3.0,1.0,15.0,1.0,3359.6419999999994
444,Passenger cars,"PC petrol <1,4L",9,9081.0,15,1.0,3.0,1.0,15.0,1.0,2399.7442857142855
445,Passenger cars,"PC petrol <1,4L",9,9081.0,16,1.0,3.0,1.0,15.0,1.0,2399.7442857142855
446,Passenger cars,"PC petrol <1,4L",9,9081.0,17,1.0,3.0,1.0,15.0,1.0,2879.6931428571424
447,Passenger cars,"PC petrol <1,4L",9,9081.0,18,1.0,3.0,1.0,15.0,1.0,1439.8465714285712
448,Passenger cars,"PC petrol <1,4L",9,9081.0,19,1.0,3.0,1.0,15.0,1.0,1439.8465714285712
449,Passenger cars,"PC petrol <1,4L",9,9081.0,20,1.0,3.0,1.0,15.0,1.0,959.8977142857142
450,Passenger cars,"PC petrol <1,4L",9,9081.0,21,1.0,3.0,1.0,15.0,1.0,959.8977142857142
451,Passenger cars,"PC petrol <1,4L",9,9081.0,22,1.0,3.0,1.0,15.0,1.0,479.9488571428571
452,Passenger cars,"PC petrol <1,4L",9,9081.0,23,1.0,3.0,1.0,15.0,1.0,479.9488571428571
453,Passenger cars,"PC petrol <1,4L",9,9081.0,24,1.0,3.0,1.0,15.0,1.0,479.9488571428571
454,Passenger cars,"PC petrol <1,4L",9,9081.0,25,1.0,3.0,1.0,15.0,1.0,479.9488571428571
466,Passenger cars,"PC petrol 1,4-<2L",9,130.0,4,1.0,3.0,2.0,1.0,1.0,20.412857142857145
467,Passenger cars,"PC petrol 1,4-<2L",9,130.0,5,1.0,3.0,2.0,1.0,1.0,20.412857142857145
468,Passenger cars,"PC petrol 1,4-<2L",9,130.0,6,1.0,3.0,2.0,1.0,1.0,20.412857142857145
469,Passenger cars,"PC petrol 1,4-<2L",9,130.0,7,1.0,3.0,2.0,1.0,1.0,183.7157142857143
470,Passenger cars,"PC petrol 1,4-<2L",9,130.0,8,1.0,3.0,2.0,1.0,1.0,244.95428571428576
471,Passenger cars,"PC petrol 1,4-<2L",9,130.0,9,1.0,3.0,2.0,1.0,1.0,326.6057142857143
472,Passenger cars,"PC petrol 1,4-<2L",9,130.0,10,1.0,3.0,2.0,1.0,1.0,306.19285714285724
473,Passenger cars,"PC petrol 1,4-<2L",9,130.0,11,1.0,3.0,2.0,1.0,1.0,224.5414285714286
474,Passenger cars,"PC petrol 1,4-<2L",9,130.0,12,1.0,3.0,2.0,1.0,1.0,224.5414285714286
475,Passenger cars,"PC petrol 1,4-<2L",9,130.0,13,1.0,3.0,2.0,1.0,1.0,142.89000000000004
476,Passenger cars,"PC petrol 1,4-<2L",9,130.0,14,1.0,3.0,2.0,1.0,1.0,102.06428571428573
477,Passenger cars,"PC petrol 1,4-<2L",9,130.0,15,1.0,3.0,2.0,1.0,1.0,81.65142857142858
478,Passenger cars,"PC petrol 1,4-<2L",9,130.0,16,1.0,3.0,2.0,1.0,1.0,61.23857142857144
479,Passenger cars,"PC petrol 1,4-<2L",9,130.0,17,1.0,3.0,2.0,1.0,1.0,61.23857142857144
480,Passenger cars,"PC petrol 1,4-<2L",9,130.0,18,1.0,3.0,2.0,1.0,1.0,20.412857142857145
499,Passenger cars,"PC petrol 1,4-<2L",9,9130.0,4,1.0,3.0,2.0,1.0,1.0,115.67285714285715
500,Passenger cars,"PC petrol 1,4-<2L",9,9130.0,5,1.0,3.0,2.0,1.0,1.0,115.67285714285715
501,Passenger cars,"PC petrol 1,4-<2L",9,9130.0,6,1.0,3.0,2.0,1.0,1.0,115.67285714285715
502,Passenger cars,"PC petrol 1,4-<2L",9,9130.0,7,1.0,3.0,2.0,1.0,1.0,1041.0557142857144
503,Passenger cars,"PC petrol 1,4-<2L",9,9130.0,8,1.0,3.0,2.0,1.0,1.0,1388.074285714286
504,Passenger cars,"PC petrol 1,4-<2L",9,9130.0,9,1.0,3.0,2.0,1.0,1.0,1850.7657142857145
505,Passenger cars,"PC petrol 1,4-<2L",9,9130.0,10,1.0,3.0,2.0,1.0,1.0,1735.0928571428574
506,Passenger cars,"PC petrol 1,4-<2L",9,9130.0,11,1.0,3.0,2.0,1.0,1.0,1272.4014285714286
507,Passenger cars,"PC petrol 1,4-<2L",9,9130.0,12,1.0,3.0,2.0,1.0,1.0,1272.4014285714286
508,Passenger cars,"PC petrol 1,4-<2L",9,9130.0,13,1.0,3.0,2.0,1.0,1.0,809.7100000000002
509,Passenger cars,"PC petrol 1,4-<2L",9,9130.0,14,1.0,3.0,2.0,1.0,1.0,578.3642857142858
510,Passenger cars,"PC petrol 1,4-<2L",9,9130.0,15,1.0,3.0,2.0,1.0,1.0,462.6914285714286
511,Passenger cars,"PC petrol 1,4-<2L",9,9130.0,16,1.0,3.0,2.0,1.0,1.0,347.0185714285715
512,Passenger cars,"PC petrol 1,4-<2L",9,9130.0,17,1.0,3.0,2.0,1.0,1.0,347.0185714285715
513,Passenger cars,"PC petrol 1,4-<2L",9,9130.0,18,1.0,3.0,2.0,1.0,1.0,115.67285714285715
532,Passenger cars,"PC petrol 1,4-<2L",9,150.0,4,1.0,3.0,2.0,3.0,1.0,20.412857142857145
533,Passenger cars,"PC petrol 1,4-<2L",9,150.0,5,1.0,3.0,2.0,3.0,1.0,20.412857142857145
534,Passenger cars,"PC petrol 1,4-<2L",9,150.0,6,1.0,3.0,2.0,3.0,1.0,20.412857142857145
535,Passenger cars,"PC petrol 1,4-<2L",9,150.0,7,1.0,3.0,2.0,3.0,1.0,183.7157142857143
536,Passenger cars,"PC petrol 1,4-<2L",9,150.0,8,1.0,3.0,2.0,3.0,1.0,244.95428571428576
537,Passenger cars,"PC petrol 1,4-<2L",9,150.0,9,1.0,3.0,2.0,3.0,1.0,326.6057142857143
538,Passenger cars,"PC petrol 1,4-<2L",9,150.0,10,1.0,3.0,2.0,3.0,1.0,306.19285714285724
539,Passenger cars,"PC petrol 1,4-<2L",9,150.0,11,1.0,3.0,2.0,3.0,1.0,224.5414285714286
540,Passenger cars,"PC petrol 1,4-<2L",9,150.0,12,1.0,3.0,2.0,3.0,1.0,224.5414285714286
541,Passenger cars,"PC petrol 1,4-<2L",9,150.0,13,1.0,3.0,2.0,3.0,1.0,142.89000000000004
542,Passenger cars,"PC petrol 1,4-<2L",9,150.0,14,1.0,3.0,2.0,3.0,1.0,102.06428571428573
543,Passenger cars,"PC petrol 1,4-<2L",9,150.0,15,1.0,3.0,2.0,3.0,1.0,81.65142857142858
544,Passenger cars,"PC petrol 1,4-<2L",9,150.0,16,1.0,3.0,2.0,3.0,1.0,61.23857142857144
545,Passenger cars,"PC petrol 1,4-<2L",9,150.0,17,1.0,3.0,2.0,3.0,1.0,61.23857142857144
546,Passenger cars,"PC petrol 1,4-<2L",9,150.0,18,1.0,3.0,2.0,3.0,1.0,20.412857142857145
565,Passenger cars,"PC petrol 1,4-<2L",9,9150.0,4,1.0,3.0,2.0,3.0,1.0,115.67285714285715
566,Passenger cars,"PC petrol 1,4-<2L",9,9150.0,5,1.0,3.0,2.0,3.0,1.0,115.67285714285715
567,Passenger cars,"PC petrol 1,4-<2L",9,9150.0,6,1.0,3.0,2.0,3.0,1.0,115.67285714285715
568,Passenger cars,"PC petrol 1,4-<2L",9,9150.0,7,1.0,3.0,2.0,3.0,1.0,1041.0557142857144
569,Passenger cars,"PC petrol 1,4-<2L",9,9150.0,8,1.0,3.0,2.0,3.0,1.0,1388.074285714286
570,Passenger cars,"PC petrol 1,4-<2L",9,9150.0,9,1.0,3.0,2.0,3.0,1.0,1850.7657142857145
571,Passenger cars,"PC petrol 1,4-<2L",9,9150.0,10,1.0,3.0,2.0,3.0,1.0,1735.0928571428574
572,Passenger cars,"PC petrol 1,4-<2L",9,9150.0,11,1.0,3.0,2.0,3.0,1.0,1272.4014285714286
573,Passenger cars,"PC petrol 1,4-<2L",9,9150.0,12,1.0,3.0,2.0,3.0,1.0,1272.4014285714286
574,Passenger cars,"PC petrol 1,4-<2L",9,9150.0,13,1.0,3.0,2.0,3.0,1.0,809.7100000000002
575,Passenger cars,"PC petrol 1,4-<2L",9,9150.0,14,1.0,3.0,2.0,3.0,1.0,578.3642857142858
576,Passenger cars,"PC petrol 1,4-<2L",9,9150.0,15,1.0,3.0,2.0,3.0,1.0,462.6914285714286
577,Passenger cars,"PC petrol 1,4-<2L",9,9150.0,16,1.0,3.0,2.0,3.0,1.0,347.0185714285715
578,Passenger cars,"PC petrol 1,4-<2L",9,9150.0,17,1.0,3.0,2.0,3.0,1.0,347.0185714285715
579,Passenger cars,"PC petrol 1,4-<2L",9,9150.0,18,1.0,3.0,2.0,3.0,1.0,115.67285714285715
598,Passenger cars,"PC petrol 1,4-<2L",9,160.0,4,1.0,3.0,2.0,4.0,1.0,20.412857142857145
599,Passenger cars,"PC petrol 1,4-<2L",9,160.0,5,1.0,3.0,2.0,4.0,1.0,20.412857142857145
600,Passenger cars,"PC petrol 1,4-<2L",9,160.0,6,1.0,3.0,2.0,4.0,1.0,20.412857142857145
601,Passenger cars,"PC petrol 1,4-<2L",9,160.0,7,1.0,3.0,2.0,4.0,1.0,183.7157142857143
602,Passenger cars,"PC petrol 1,4-<2L",9,160.0,8,1.0,3.0,2.0,4.0,1.0,244.95428571428576
603,Passenger cars,"PC petrol 1,4-<2L",9,160.0,9,1.0,3.0,2.0,4.0,1.0,326.6057142857143
604,Passenger cars,"PC petrol 1,4-<2L",9,160.0,10,1.0,3.0,2.0,4.0,1.0,306.19285714285724
605,Passenger cars,"PC petrol 1,4-<2L",9,160.0,11,1.0,3.0,2.0,4.0,1.0,224.5414285714286
606,Passenger cars,"PC petrol 1,4-<2L",9,160.0,12,1.0,3.0,2.0,4.0,1.0,224.5414285714286
607,Passenger cars,"PC petrol 1,4-<2L",9,160.0,13,1.0,3.0,2.0,4.0,1.0,142.89000000000004
608,Passenger cars,"PC petrol 1,4-<2L",9,160.0,14,1.0,3.0,2.0,4.0,1.0,102.06428571428573
609,Passenger cars,"PC petrol 1,4-<2L",9,160.0,15,1.0,3.0,2.0,4.0,1.0,81.65142857142858
610,Passenger cars,"PC petrol 1,4-<2L",9,160.0,16,1.0,3.0,2.0,4.0,1.0,61.23857142857144
611,Passenger cars,"PC petrol 1,4-<2L",9,160.0,17,1.0,3.0,2.0,4.0,1.0,61.23857142857144
612,Passenger cars,"PC petrol 1,4-<2L",9,160.0,18,1.0,3.0,2.0,4.0,1.0,20.412857142857145
631,Passenger cars,"PC petrol 1,4-<2L",9,9160.0,4,1.0,3.0,2.0,4.0,1.0,115.67285714285715
632,Passenger cars,"PC petrol 1,4-<2L",9,9160.0,5,1.0,3.0,2.0,4.0,1.0,115.67285714285715
633,Passenger cars,"PC petrol 1,4-<2L",9,9160.0,6,1.0,3.0,2.0,4.0,1.0,115.67285714285715
634,Passenger cars,"PC petrol 1,4-<2L",9,9160.0,7,1.0,3.0,2.0,4.0,1.0,1041.0557142857144
635,Passenger cars,"PC petrol 1,4-<2L",9,9160.0,8,1.0,3.0,2.0,4.0,1.0,1388.074285714286
636,Passenger cars,"PC petrol 1,4-<2L",9,9160.0,9,1.0,3.0,2.0,4.0,1.0,1850.7657142857145
637,Passenger cars,"PC petrol 1,4-<2L",9,9160.0,10,1.0,3.0,2.0,4.0,1.0,1735.0928571428574
638,Passenger cars,"PC petrol 1,4-<2L",9,9160.0,11,1.0,3.0,2.0,4.0,1.0,1272.4014285714286
639,Passenger cars,"PC petrol 1,4-<2L",9,9160.0,12,1.0,3.0,2.0,4.0,1.0,1272.4014285714286
640,Passenger cars,"PC petrol 1,4-<2L",9,9160.0,13,1.0,3.0,2.0,4.0,1.0,809.7100000000002
641,Passenger cars,"PC petrol 1,4-<2L",9,9160.0,14,1.0,3.0,2.0,4.0,1.0,578.3642857142858
642,Passenger cars,"PC petrol 1,4-<2L",9,9160.0,15,1.0,3.0,2.0,4.0,1.0,462.6914285714286
643,Passenger cars,"PC petrol 1,4-<2L",9,9160.0,16,1.0,3.0,2.0,4.0,1.0,347.0185714285715
644,Passenger cars,"PC petrol 1,4-<2L",9,9160.0,17,1.0,3.0,2.0,4.0,1.0,347.0185714285715
645,Passenger cars,"PC petrol 1,4-<2L",9,9160.0,18,1.0,3.0,2.0,4.0,1.0,115.67285714285715
664,Passenger cars,"PC petrol 1,4-<2L",9,170.0,4,1.0,3.0,2.0,5.0,1.0,20.412857142857145
665,Passenger cars,"PC petrol 1,4-<2L",9,170.0,5,1.0,3.0,2.0,5.0,1.0,20.412857142857145
666,Passenger cars,"PC petrol 1,4-<2L",9,170.0,6,1.0,3.0,2.0,5.0,1.0,20.412857142857145
667,Passenger cars,"PC petrol 1,4-<2L",9,170.0,7,1.0,3.0,2.0,5.0,1.0,183.7157142857143
668,Passenger cars,"PC petrol 1,4-<2L",9,170.0,8,1.0,3.0,2.0,5.0,1.0,244.95428571428576
669,Passenger cars,"PC petrol 1,4-<2L",9,170.0,9,1.0,3.0,2.0,5.0,1.0,326.6057142857143
670,Passenger cars,"PC petrol 1,4-<2L",9,170.0,10,1.0,3.0,2.0,5.0,1.0,306.19285714285724
671,Passenger cars,"PC petrol 1,4-<2L",9,170.0,11,1.0,3.0,2.0,5.0,1.0,224.5414285714286
672,Passenger cars,"PC petrol 1,4-<2L",9,170.0,12,1.0,3.0,2.0,5.0,1.0,224.5414285714286
673,Passenger cars,"PC petrol 1,4-<2L",9,170.0,13,1.0,3.0,2.0,5.0,1.0,142.89000000000004
674,Passenger cars,"PC petrol 1,4-<2L",9,170.0,14,1.0,3.0,2.0,5.0,1.0,102.06428571428573
675,Passenger cars,"PC petrol 1,4-<2L",9,170.0,15,1.0,3.0,2.0,5.0,1.0,81.65142857142858
676,Passenger cars,"PC petrol 1,4-<2L",9,170.0,16,1.0,3.0,2.0,5.0,1.0,61.23857142857144
677,Passenger cars,"PC petrol 1,4-<2L",9,170.0,17,1.0,3.0,2.0,5.0,1.0,61.23857142857144
678,Passenger cars,"PC petrol 1,4-<2L",9,170.0,18,1.0,3.0,2.0,5.0,1.0,20.412857142857145
697,Passenger cars,"PC petrol 1,4-<2L",9,9170.0,4,1.0,3.0,2.0,5.0,1.0,115.67285714285715
698,Passenger cars,"PC petrol 1,4-<2L",9,9170.0,5,1.0,3.0,2.0,5.0,1.0,115.67285714285715
699,Passenger cars,"PC petrol 1,4-<2L",9,9170.0,6,1.0,3.0,2.0,5.0,1.0,115.67285714285715
700,Passenger cars,"PC petrol 1,4-<2L",9,9170.0,7,1.0,3.0,2.0,5.0,1.0,1041.0557142857144
701,Passenger cars,"PC petrol 1,4-<2L",9,9170.0,8,1.0,3.0,2.0,5.0,1.0,1388.074285714286
702,Passenger cars,"PC petrol 1,4-<2L",9,9170.0,9,1.0,3.0,2.0,5.0,1.0,1850.7657142857145
703,Passenger cars,"PC petrol 1,4-<2L",9,9170.0,10,1.0,3.0,2.0,5.0,1.0,1735.0928571428574
704,Passenger cars,"PC petrol 1,4-<2L",9,9170.0,11,1.0,3.0,2.0,5.0,1.0,1272.4014285714286
705,Passenger cars,"PC petrol 1,4-<2L",9,9170.0,12,1.0,3.0,2.0,5.0,1.0,1272.4014285714286
706,Passenger cars,"PC petrol 1,4-<2L",9,9170.0,13,1.0,3.0,2.0,5.0,1.0,809.7100000000002
707,Passenger cars,"PC petrol 1,4-<2L",9,9170.0,14,1.0,3.0,2.0,5.0,1.0,578.3642857142858
708,Passenger cars,"PC petrol 1,4-<2L",9,9170.0,15,1.0,3.0,2.0,5.0,1.0,462.6914285714286
709,Passenger cars,"PC petrol 1,4-<2L",9,9170.0,16,1.0,3.0,2.0,5.0,1.0,347.0185714285715
710,Passenger cars,"PC petrol 1,4-<2L",9,9170.0,17,1.0,3.0,2.0,5.0,1.0,347.0185714285715
711,Passenger cars,"PC petrol 1,4-<2L",9,9170.0,18,1.0,3.0,2.0,5.0,1.0,115.67285714285715
730,Passenger cars,"PC petrol 1,4-<2L",9,181.0,4,1.0,3.0,2.0,6.0,1.0,20.412857142857145
731,Passenger cars,"PC petrol 1,4-<2L",9,181.0,5,1.0,3.0,2.0,6.0,1.0,20.412857142857145
732,Passenger cars,"PC petrol 1,4-<2L",9,181.0,6,1.0,3.0,2.0,6.0,1.0,20.412857142857145
733,Passenger cars,"PC petrol 1,4-<2L",9,181.0,7,1.0,3.0,2.0,6.0,1.0,183.7157142857143
734,Passenger cars,"PC petrol 1,4-<2L",9,181.0,8,1.0,3.0,2.0,6.0,1.0,244.95428571428576
735,Passenger cars,"PC petrol 1,4-<2L",9,181.0,9,1.0,3.0,2.0,6.0,1.0,326.6057142857143
736,Passenger cars,"PC petrol 1,4-<2L",9,181.0,10,1.0,3.0,2.0,6.0,1.0,306.19285714285724
737,Passenger cars,"PC petrol 1,4-<2L",9,181.0,11,1.0,3.0,2.0,6.0,1.0,224.5414285714286
738,Passenger cars,"PC petrol 1,4-<2L",9,181.0,12,1.0,3.0,2.0,6.0,1.0,224.5414285714286
739,Passenger cars,"PC petrol 1,4-<2L",9,181.0,13,1.0,3.0,2.0,6.0,1.0,142.89000000000004
740,Passenger cars,"PC petrol 1,4-<2L",9,181.0,14,1.0,3.0,2.0,6.0,1.0,102.06428571428573
741,Passenger cars,"PC petrol 1,4-<2L",9,181.0,15,1.0,3.0,2.0,6.0,1.0,81.65142857142858
742,Passenger cars,"PC petrol 1,4-<2L",9,181.0,16,1.0,3.0,2.0,6.0,1.0,61.23857142857144
743,Passenger cars,"PC petrol 1,4-<2L",9,181.0,17,1.0,3.0,2.0,6.0,1.0,61.23857142857144
744,Passenger cars,"PC petrol 1,4-<2L",9,181.0,18,1.0,3.0,2.0,6.0,1.0,20.412857142857145
763,Passenger cars,"PC petrol 1,4-<2L",9,9181.0,4,1.0,3.0,2.0,6.0,1.0,115.67285714285715
764,Passenger cars,"PC petrol 1,4-<2L",9,9181.0,5,1.0,3.0,2.0,6.0,1.0,115.67285714285715
765,Passenger cars,"PC petrol 1,4-<2L",9,9181.0,6,1.0,3.0,2.0,6.0,1.0,115.67285714285715
766,Passenger cars,"PC petrol 1,4-<2L",9,9181.0,7,1.0,3.0,2.0,6.0,1.0,1041.0557142857144
767,Passenger cars,"PC petrol 1,4-<2L",9,9181.0,8,1.0,3.0,2.0,6.0,1.0,1388.074285714286
768,Passenger cars,"PC petrol 1,4-<2L",9,9181.0,9,1.0,3.0,2.0,6.0,1.0,1850.7657142857145
769,Passenger cars,"PC petrol 1,4-<2L",9,9181.0,10,1.0,3.0,2.0,6.0,1.0,1735.0928571428574
770,Passenger cars,"PC petrol 1,4-<2L",9,9181.0,11,1.0,3.0,2.0,6.0,1.0,1272.4014285714286
771,Passenger cars,"PC petrol 1,4-<2L",9,9181.0,12,1.0,3.0,2.0,6.0,1.0,1272.4014285714286
772,Passenger cars,"PC petrol 1,4-<2L",9,9181.0,13,1.0,3.0,2.0,6.0,1.0,809.7100000000002
773,Passenger cars,"PC petrol 1,4-<2L",9,9181.0,14,1.0,3.0,2.0,6.0,1.0,578.3642857142858
774,Passenger cars,"PC petrol 1,4-<2L",9,9181.0,15,1.0,3.0,2.0,6.0,1.0,462.6914285714286
775,Passenger cars,"PC petrol 1,4-<2L",9,9181.0,16,1.0,3.0,2.0,6.0,1.0,347.0185714285715
776,Passenger cars,"PC petrol 1,4-<2L",9,9181.0,17,1.0,3.0,2.0,6.0,1.0,347.0185714285715
777,Passenger cars,"PC petrol 1,4-<2L",9,9181.0,18,1.0,3.0,2.0,6.0,1.0,115.67285714285715
796,Passenger cars,"PC petrol 1,4-<2L",9,140.0,4,1.0,3.0,2.0,14.0,1.0,20.412857142857145
797,Passenger cars,"PC petrol 1,4-<2L",9,140.0,5,1.0,3.0,2.0,14.0,1.0,20.412857142857145
798,Passenger cars,"PC petrol 1,4-<2L",9,140.0,6,1.0,3.0,2.0,14.0,1.0,20.412857142857145
799,Passenger cars,"PC petrol 1,4-<2L",9,140.0,7,1.0,3.0,2.0,14.0,1.0,183.7157142857143
800,Passenger cars,"PC petrol 1,4-<2L",9,140.0,8,1.0,3.0,2.0,14.0,1.0,244.95428571428576
801,Passenger cars,"PC petrol 1,4-<2L",9,140.0,9,1.0,3.0,2.0,14.0,1.0,326.6057142857143
802,Passenger cars,"PC petrol 1,4-<2L",9,140.0,10,1.0,3.0,2.0,14.0,1.0,306.19285714285724
803,Passenger cars,"PC petrol 1,4-<2L",9,140.0,11,1.0,3.0,2.0,14.0,1.0,224.5414285714286
804,Passenger cars,"PC petrol 1,4-<2L",9,140.0,12,1.0,3.0,2.0,14.0,1.0,224.5414285714286
805,Passenger cars,"PC petrol 1,4-<2L",9,140.0,13,1.0,3.0,2.0,14.0,1.0,142.89000000000004
806,Passenger cars,"PC petrol 1,4-<2L",9,140.0,14,1.0,3.0,2.0,14.0,1.0,102.06428571428573
807,Passenger cars,"PC petrol 1,4-<2L",9,140.0,15,1.0,3.0,2.0,14.0,1.0,81.65142857142858
808,Passenger cars,"PC petrol 1,4-<2L",9,140.0,16,1.0,3.0,2.0,14.0,1.0,61.23857142857144
809,Passenger cars,"PC petrol 1,4-<2L",9,140.0,17,1.0,3.0,2.0,14.0,1.0,61.23857142857144
810,Passenger cars,"PC petrol 1,4-<2L",9,140.0,18,1.0,3.0,2.0,14.0,1.0,20.412857142857145
829,Passenger cars,"PC petrol 1,4-<2L",9,9140.0,4,1.0,3.0,2.0,14.0,1.0,115.67285714285715
830,Passenger cars,"PC petrol 1,4-<2L",9,9140.0,5,1.0,3.0,2.0,14.0,1.0,115.67285714285715
